Rating,Reviews
4.4,544
4.7,2068
4.9,1288
4.8,1902
4.5,1418
4.6,2736
4.5,43
5.0,7
3.9,1016
4.3,109
4.8,1304467
4.3,1320
4.6,156
4.1,1167
4.5,245104
4.3,5879
3.8,8175
2.4,45
4.3,138337
2.8,48
4.5,947515
4.6,5546
4.1,13304
4.2,4585
4.6,9
4.3,9966
4.6,70335
5.0,15
5.0,1
3.9,14
4.2,218
3.9,168
4.2,5
3.5,54
4.0,4
3.7,56
3.8,10
4.3,269
4.5,6
4.6,11480
4.5,301
4.3,1895
4.4,847
4.6,19640
3.9,333
3.9,25205
3.1,742
3.9,71
4.4,138
4.4,47
4.4,48451
4.6,22
3.9,15665
4.6,3703
2.5,2794
4.6,251
2.8,632
4.0,32
3.4,54
3.8,32
4.5,80
4.8,8
3.3,1307
3.9,97
3.5,33
4.5,641219
4.0,1926
3.6,437
4.7,12
3.9,20829
5.0,2
4.6,14
3.9,4374
4.9,26
3.6,11187
3.7,2992
3.9,22
2.7,135
3.8,67
2.8,636
3.5,4
4.1,36
4.7,1363
4.3,34
4.5,21979
4.1,158
4.8,16
3.4,198
5.0,3
4.3,37
4.4,37122
1.8,5
4.2,57
3.3,294
5.0,7
4.8,10
4.5,472
5.0,100
4.5,22167
4.7,38
4.6,69
4.5,38
3.5,4
3.5,4
2.9,28
5.0,23
4.3,1004709
4.8,238
4.7,119
4.3,2838064
4.1,14
5.0,3
5.0,3
4.0,4015
4.3,28
4.1,698
5.0,8
5.0,2
4.0,6
3.5,8
4.1,15057
4.6,10198
4.1,132792
4.2,60820
4.2,4977
2.2,62
4.3,45558
4.7,19784
3.8,400
4.1,15
3.1,10006
4.2,246705
3.0,2719
4.8,265
3.7,50
3.1,112
4.6,547
2.9,333
4.2,329
4.7,705
4.5,70
2.8,48
4.4,2839
4.4,96
4.1,2048
4.6,48
3.0,67
4.1,64
4.2,97890
4.4,16
3.9,25035
4.3,58614
4.5,4
4.5,4
3.6,57
2.0,8
4.0,41
4.5,1376
4.0,11
4.3,1098
4.5,69
4.8,41
4.5,75
4.2,17
4.5,12572
4.6,84114
3.9,205
4.3,131
3.9,319
4.3,13064
3.7,120
4.7,3
4.3,42
1.7,21
4.5,101
4.7,3
5.0,4
4.6,83
2.9,19
4.8,11
2.3,3
3.8,174
4.2,5
4.4,551
4.0,38448
4.1,22782
3.4,5
4.3,85882
4.0,51067
4.2,13005
4.1,131
4.7,396
4.2,41693
3.9,138739
3.8,91645
4.1,41
4.2,107497
3.8,299
4.7,20535
3.7,7664
4.3,25952
4.0,22
4.2,51791
4.6,25744
4.7,513
4.7,142308
4.3,54221
4.2,2231
3.5,1380
4.7,412744
4.7,12784
4.5,2586
4.5,992
4.7,24557
4.6,16041
4.6,267229
4.9,55723
4.2,14356
4.3,997
4.4,1490722
4.4,23474
4.5,12293
4.3,2017
4.4,3588
4.4,767
3.0,1279
4.8,22290
4.7,34279
4.6,7342
4.0,309
3.7,1478
3.5,807
2.7,5706
4.7,183343
4.1,213
4.5,5481
4.6,769
4.5,45452
4.4,289
4.3,112223
4.4,2100
4.5,2442
4.6,12034
4.7,8264
4.6,1977
3.1,305
3.9,6903
4.7,62561
4.6,9016
4.7,41625
5.0,2
4.4,8433
4.8,726
4.1,8
4.3,828
4.4,12
4.7,7
4.0,4
3.4,736
4.6,15
2.8,33
3.1,421
3.9,262
4.2,69
4.5,64983
4.1,60
4.2,12
3.3,555
4.4,75
4.4,36
4.6,20
4.4,19212
4.5,14
4.1,46
2.2,23
4.2,31
4.8,4
3.2,124
4.3,291
4.0,516917
4.6,21
4.4,572
4.5,31621
3.4,91
3.3,688
4.2,7000
2.4,16
3.2,54
3.1,104
3.8,39
4.8,74
3.7,7
4.2,5463
3.7,2094
3.0,5
3.9,56
4.0,305
5.0,12
4.0,17998
2.7,89
3.1,364
4.1,901
4.5,838738
4.0,5
3.8,21785
3.8,5
4.3,6
3.5,382
4.5,96
3.9,127
4.5,1308
3.3,3
4.1,4538
5.0,1
3.7,916
4.8,6
1.5,57
5.0,13
4.6,26
5.0,5
4.7,11
4.7,26
5.0,7
4.5,198
5.0,1
5.0,5
4.2,17
1.0,3
4.5,14
4.2,522
5.0,5
4.2,11
4.4,201426
3.9,44
4.6,26138
3.8,51523
4.0,209
4.6,52
3.4,37
5.0,10
4.6,6477
5.0,8
3.0,262
3.8,70
4.2,1008
4.3,12
4.4,5
3.2,27
3.5,155
4.4,79
4.5,62
3.7,190
5.0,3
4.5,1692
4.5,12
4.1,1143
3.4,16
4.1,188
5.0,1
4.2,28
4.1,3433
4.1,2683
4.2,45
4.3,4923
5.0,22
4.4,7
4.3,363
4.5,2
4.8,65
4.4,885187
4.4,113951
4.7,658087
4.3,144040
4.4,4901
4.6,159
2.8,88
5.0,4
4.4,47777
4.4,2132
2.0,11
5.0,5
4.4,175
5.0,7
3.4,5
4.4,11
3.4,5
3.3,25
1.5,2
5.0,2
4.3,123
4.3,16
2.2,6
4.6,1432809
5.0,4
4.7,6
4.7,12
3.5,293
4.3,117
3.6,51366
4.3,65
3.6,49
2.6,13
4.7,15
4.5,170
4.0,54
4.6,7314
5.0,1
4.2,116
4.2,145
4.7,10
4.5,11
3.6,8
3.8,14
4.2,34
3.8,59
3.5,69
4.1,295
5.0,2
4.2,4
4.1,67
3.6,13
4.3,14
4.1,315
4.4,211
4.0,8
5.0,7
5.0,8
3.8,28
4.3,2746
4.7,6
4.5,12
4.4,31
4.7,213
4.4,228755
3.7,4379
4.3,3146
4.0,179
3.9,45
4.9,88
3.5,163
3.5,14153
4.4,10
4.2,25
4.3,21866
4.7,54
4.5,10
4.4,11514
4.2,2543
4.4,9950
3.3,1045
4.4,63576
4.9,66
4.5,51110
4.7,17861
4.7,1647
3.9,271
4.7,1947
4.7,4928
4.4,36
4.8,35
4.8,60
4.0,13232
3.7,492
5.0,4
3.0,1691
3.9,7
4.6,20
4.6,64
4.3,108
4.2,453
5.0,1
4.5,5509
4.2,1623
1.0,1
4.6,31
4.1,101
4.7,19
4.4,2599
4.8,4
4.2,52390
5.0,11
4.6,16
4.5,4218587
5.0,15
2.9,21
4.4,288835
3.0,2
4.5,145
2.4,221
4.3,29330
3.9,29990
1.9,76
4.4,348962
5.0,7
4.0,5
4.7,3
3.9,1995
5.0,5
4.2,5
4.2,2099
2.8,1022
4.2,4074
1.0,5
3.9,923
4.1,154519
4.1,207
3.2,12
5.0,5
5.0,6
4.3,350
4.1,364
3.8,12414
4.0,4
4.2,401643
5.0,3
4.1,9898
5.0,1
3.7,18253
4.1,3371
3.5,254
3.9,39038
4.2,9403
3.8,17372
3.7,7885
4.7,706618
2.8,81
4.7,221
4.3,1364
4.1,155649
4.7,244
4.2,562
4.0,294
3.2,8
4.6,8
5.0,8
4.4,206602
4.5,118
4.0,24
4.6,69
4.7,10
4.1,30
4.5,219821
4.3,3
5.0,1
5.0,7
4.2,1415
4.0,28
5.0,3
2.7,3
4.1,2167
4.4,144545
4.3,104
4.1,349503
4.7,20001
4.4,34
3.6,100
4.0,2480
4.1,1288
4.0,10774
4.1,61
4.0,119
4.6,4578890
5.0,47
3.6,48
4.1,5025
4.3,707
4.1,5618
2.6,5
2.7,7
3.8,120
5.0,24
4.2,2233681
5.0,36
2.6,8
4.4,385764
4.3,151095
4.7,19
2.8,4
4.1,488039
3.6,67
4.0,210
5.0,2
5.0,3
4.7,6
4.7,24900999
4.6,6700847
4.7,23802
4.6,3090680
4.6,2246379
4.6,85496
4.6,262076
4.6,71740
4.4,166363
3.8,3341
4.1,843
3.4,2889
4.5,112482
4.5,3989
4.5,8190074
4.0,319
4.7,85079
4.4,953790
4.4,10093
4.7,1500
4.7,1873
4.2,498
4.2,1147
4.0,19
3.6,661
4.7,76
4.4,1264
4.3,246
4.4,7519
4.4,8
4.4,29
4.3,2910
3.3,16
3.6,373
4.5,27180
4.5,314
4.6,847144
4.3,10
3.6,949
4.3,176
4.4,6271
4.1,24226
4.2,2359
4.8,52
4.2,12
4.0,119173
3.7,985
4.5,1985
4.1,3863
4.6,20463
4.5,85
4.7,21979
4.3,920571
4.3,2263
4.6,5395
4.1,30444
4.2,256916
4.3,37513
4.2,40847
4.3,96045
3.6,21433
4.2,82005
4.2,120035
4.0,6386
4.6,43314
4.3,24628
4.4,39698
4.5,121533
4.3,10776
3.7,17250
4.2,13519
4.7,39153
4.6,51973
4.5,48754
4.1,7046
4.5,773
4.3,82499
3.4,642
4.2,117461
3.9,108336
4.4,412
4.1,4107
4.3,3904
3.9,1213
4.0,14563
5.0,1
4.2,17786
4.3,199
4.5,175
4.5,709
3.9,987
4.5,81001
3.5,159
3.6,581
1.9,12
4.3,87
3.2,77
1.6,8
4.2,21
4.9,206
4.4,373
3.6,32416
3.4,168
4.7,8038
2.9,320
4.3,327
4.4,5
4.3,420
4.6,963
4.6,38
4.2,6947
3.5,16
2.9,252
4.4,26572
4.7,65
4.5,159
4.4,218
2.0,23
4.7,12
4.4,248417
4.4,137
4.4,102215
4.5,41
3.5,23
4.2,33
3.7,19
4.4,15911
3.4,1147
4.3,64
3.6,180
4.6,2681
4.6,7
4.2,251
4.3,9465
3.8,128
1.4,20
4.4,38
4.0,4607
4.6,70
3.9,22
3.8,85
4.7,92958
4.2,242
4.3,236
4.1,187
4.3,1018
4.2,7935
3.6,13
4.6,132282
4.3,34
5.0,4
5.0,4
5.0,5
4.5,56
3.8,2548
3.9,116
4.8,34443
4.1,7
4.0,1
4.8,124
4.8,36557
4.4,8
4.1,78
4.4,475020
4.3,15
3.7,7
4.3,59152
4.3,2871
2.7,36
4.4,19207
4.5,8
4.2,4
3.7,24
5.0,2
4.2,1044
3.9,783
4.5,192
3.5,10
4.7,28237
4.2,3247
4.4,134
4.7,55
4.6,222
4.0,119368
2.5,706
3.8,4552
4.7,499
4.5,108130
4.6,293086
4.6,8778
5.0,17
3.9,29
5.0,8
2.3,395
3.6,695
4.0,42
3.7,218
4.2,7063
4.1,37975
4.4,117850
4.6,167974
4.2,2630
4.4,4756
4.3,13
4.0,3788
4.5,323
3.9,14754
3.7,7389
4.6,82
3.8,16
4.7,92010
3.4,202
4.5,68226
4.1,3446
4.3,297
4.6,3106
4.3,6078
4.3,219
4.0,182
3.5,34
2.3,10
3.9,114
4.1,7
4.5,561
4.6,2167
4.4,2420
3.1,52
4.3,77717
3.3,3
5.0,7
4.2,12
3.8,434
3.3,47
5.0,6
1.0,1
4.5,40328
4.6,1502622
4.3,22773
4.4,26358
4.1,52163
4.5,299046
4.2,41089
3.7,25
4.1,1019
3.9,337
4.5,2526
3.6,2328
3.2,655
3.5,125
3.7,433
4.6,26
4.8,33
4.1,4946
4.4,16459
4.3,99
4.0,13
3.1,1015
4.2,211
4.1,75
3.5,14823
4.3,8668
3.8,52
4.3,112565
4.8,16
2.3,278
4.3,125
4.4,208
3.6,783
5.0,43
4.3,211
4.2,162
4.3,14604
4.7,160
3.9,3253
4.4,431
4.4,460
4.3,247
2.6,85
4.3,445
3.8,568
4.2,345
4.2,6
4.1,10
4.0,36
4.4,7
4.7,6
2.6,13
4.3,7
5.0,3
3.7,6
4.3,62
4.1,41
4.3,22
3.8,534
4.5,18
5.0,5
3.9,40
3.8,271
4.6,186
4.6,28
4.7,315
5.0,6
4.5,18
4.3,10
3.5,3988
3.3,19
4.8,8191
3.9,84
4.5,86
3.4,35
5.0,4
5.0,1
4.8,12
3.6,35
4.3,693
4.0,347
4.5,853
4.6,48
4.7,6208
3.8,480
3.4,295
4.7,2374
4.0,253
4.6,1231
2.0,207
4.3,231
2.0,314
3.6,117
4.7,3661
3.5,805
4.0,732
3.5,256
4.3,323
4.1,196
4.6,1992
3.8,922
4.3,4290
3.8,109
1.0,2
3.8,472
3.3,343
4.8,495
3.0,4
4.0,28136
3.6,892
3.8,12667
4.3,40907
3.9,475944
4.2,115176
4.6,10981850
4.0,121082
4.5,4571
4.6,15830
4.6,213
4.5,625
3.7,3757
4.4,9555
4.6,770
3.9,88
4.4,2147
4.5,48
4.5,3972
4.3,374
3.7,113
3.9,37
3.9,139
4.3,2303
4.1,489
4.1,423
4.4,14
4.4,20921
4.2,831
4.5,27820
4.6,244
4.4,244
4.4,25
4.4,11310
3.8,203
2.6,80
4.2,715
4.4,25
4.2,75
4.0,13
4.2,593
4.0,114
4.4,31
4.5,416
3.2,114
4.3,740
3.4,22
2.3,42
4.4,6997
4.3,34
4.3,996
3.6,125
4.6,2555
4.2,54
4.0,12
4.4,288209
4.5,16391
3.2,24
1.7,367
2.2,54
3.8,5084
4.8,6
4.4,165656
4.5,3935
4.8,10
4.6,649
3.7,166
4.4,14
3.5,12204
3.8,5
3.8,9
4.3,12
4.6,265
4.5,2
3.7,29229
4.8,341
4.3,253
5.0,12
3.9,31552
3.0,1
5.0,1
4.4,12639
4.6,94
3.9,1436
3.3,15
4.1,4513
3.0,4
4.2,6784
4.2,268
4.2,1137
4.0,319777
4.0,27
3.2,3069
4.6,79
3.2,20843
4.1,137674
3.3,50428
4.4,48
4.0,1419
4.2,18
4.1,62
4.3,49
3.3,4069
4.7,175
4.4,63
3.1,47
3.1,19
3.3,439
3.9,10
3.4,12
3.9,13
4.4,21
3.9,11
3.7,818
4.5,4
4.7,42
4.6,147
5.0,103
3.0,2
3.9,517
5.0,3
3.9,12
3.8,19
3.6,6060
3.9,654
3.8,316
4.8,171
4.4,2418165
4.5,75140
4.0,387
4.7,16851
4.8,17
4.7,439
4.7,541732
4.5,27
4.0,47
3.2,191
4.7,39
4.5,4
4.5,93
4.9,57
4.2,182
5.0,3
5.0,2
5.0,2
4.2,47340
4.7,3
4.5,81502
4.5,208543
4.5,10159
3.8,57
4.5,85015
4.3,2250
3.9,6200
3.9,112
4.2,226
4.5,214
4.1,11179
4.4,221878
4.1,1514
4.6,470
3.3,60
4.5,11
2.2,876
4.4,137
3.9,117
4.5,32014
2.8,1189
3.3,2802
4.5,56409
3.1,167
3.2,398
4.4,1740
4.1,1372
5.0,2
3.8,131
4.3,87
4.6,3963
3.7,2375
4.9,7
4.3,2221
5.0,2
2.9,30
4.4,14
4.4,15753
4.6,1641
4.5,4228
4.0,9307
3.5,1151
4.8,12400
4.8,528550
3.5,35337
4.7,142758
4.6,2674051
4.4,766
4.3,122010
4.7,136540
4.4,134412
4.0,327914
3.5,38824
4.6,171017
3.9,6289
3.5,49523
4.6,260527
4.2,419375
4.4,153649
4.6,2464
4.0,93898
4.2,42190
3.8,52
4.1,420518
4.3,528917
4.4,276105
4.5,462614
4.1,39895
4.2,794058
4.0,119685
3.6,301
3.3,236
4.7,88993
4.6,338742
4.5,23
3.9,4569
4.3,31
3.9,203
4.3,824
3.1,19
4.4,9
3.7,6514
4.6,37
4.6,154
2.7,7
4.1,70
4.2,459
1.9,179
4.6,17
4.2,265
4.4,121
4.2,100
3.9,64
2.4,37
5.0,5
3.9,21
3.7,78
5.0,5
4.0,3323
3.0,1
4.1,29
4.8,21
4.5,33
3.5,13
4.5,954
4.5,355613
4.2,25673
4.3,504765
4.4,2440877
4.4,6715
4.3,43090
4.2,2557
4.5,937
4.3,139545
4.3,22333
4.2,249
4.9,117
4.1,45651
1.4,33
4.0,16190
5.0,34
4.3,2468915
4.2,304106
4.3,11
3.8,38
4.1,1186
4.2,20
4.3,166312
4.1,46
4.3,128
3.6,258
4.3,264755
4.6,2354042
4.4,6895
5.0,22
4.4,160
4.5,1440
4.7,78
5.0,3
3.4,59
3.1,16
4.5,339
5.0,1
4.3,80
4.4,186648
4.3,226541
4.2,189310
4.0,74497
4.5,264260
4.0,50109
4.1,54034
3.8,47386
4.3,267787
4.6,401211
4.1,498894
4.3,9149
4.3,191621
4.2,32849
4.3,251686
4.4,252006
4.4,483782
3.9,28694
4.3,1517395
4.5,785622
4.3,234589
3.5,113183
4.2,951435
4.1,45610
4.1,257531
4.7,198480
4.5,375996
3.3,152102
4.2,17108
4.2,226453
4.6,1764
4.3,24
4.3,194
4.0,1
4.7,3408
5.0,8
5.0,1
4.9,17
4.3,11100
4.0,479939
4.5,2
4.1,1648
4.3,18
4.5,65448
3.9,16678
3.7,668
4.2,470
3.6,38
3.6,5
2.1,14
4.7,10318
3.2,39
3.0,19
4.3,59
3.0,4
4.3,10
3.9,53301
3.3,12
4.3,195
4.0,486
3.7,3
2.8,27
4.4,10786
5.0,1
3.9,58
4.2,43
4.8,6
4.0,7006
3.0,2
4.5,8
2.6,122
5.0,4
5.0,1
4.1,543
4.5,53
5.0,3
4.7,407589
4.5,104068
4.4,562345
4.4,3941129
4.3,314774
4.2,1878
3.0,4
4.1,78142
4.2,326042
4.2,35172
4.0,28633
4.3,331692
4.1,3527
3.6,151
4.3,1130
5.0,1
4.2,26307
3.9,6450
4.1,29387
3.8,168
5.0,6
3.7,38767
4.3,5623
4.2,10440
4.3,157997
2.5,81
4.3,83545
4.4,42069
4.3,34062
4.2,1484
4.6,152395
4.0,3715
2.9,975
4.5,396090
4.7,417197
3.8,23
4.7,466495
3.9,41683
4.5,96658
4.7,6297590
4.5,412888
4.2,227798
4.3,231446
4.4,303394
4.8,39068
4.2,3909032
4.1,211620
4.5,6026
4.5,41331
4.6,28107
4.4,552635
4.1,217736
4.3,1648515
4.7,55952
4.4,928720
4.2,609186
4.3,771001
4.5,617732
4.3,496397
4.8,332623
4.5,371318
4.6,216513
4.7,696665
4.4,860078
4.1,5997
4.3,796
4.2,2013
4.2,2925
3.6,21095
2.8,21
3.9,30
3.8,10
4.4,1628
3.7,42
2.7,68
3.8,66
3.2,429
3.9,255
2.3,9
4.1,556
4.3,1387
3.1,192
4.6,315
4.1,681
4.4,9
3.2,6752
4.5,663
3.7,2111
4.4,708
4.5,532
5.0,2
4.8,5
4.6,124
4.0,1
4.1,19388
4.1,204
4.8,65
4.3,3
2.8,851
4.7,6505
4.5,569727
4.2,91186
4.3,1072565
3.8,120494
3.8,637
4.2,43677
3.8,79132
4.0,39682
4.0,18478
4.6,12
4.0,32879
4.3,85
4.3,23
3.9,34612
5.0,2
4.0,593
4.1,253207
3.9,23348
4.2,133
4.3,46242
4.5,40467
4.4,16192
4.1,802
4.2,58981
4.5,177
4.6,148715
4.1,24565
3.9,1322
4.7,59632
3.9,8780
4.3,38607
2.9,90
4.4,283
3.7,55
4.4,25
4.1,942
2.8,11
4.9,18
3.4,44
2.8,54
2.5,450
4.7,51
3.1,50
3.2,11
4.3,15
3.9,27
3.6,7
3.2,6
3.5,11
3.3,64
2.4,32
4.4,5985
2.8,5
5.0,3
4.4,426
5.0,3
3.3,78
2.9,61
4.1,56
4.6,18
2.2,160
4.3,505
5.0,20
2.5,2055
3.0,29
3.7,794
5.0,1
5.0,12
4.1,89
4.1,905
2.6,820
4.6,11872
4.5,69013
4.5,364013
3.3,707
4.4,13079
4.7,4856
4.7,2910
4.0,3745
4.5,2032
4.3,596
4.6,166
4.7,456474
4.4,267395
4.0,45359
4.2,25427
4.3,815974
4.1,14432
4.5,298854
4.3,54520
4.3,226295
4.7,253155
4.1,7063
4.3,549900
4.4,691474
3.1,1073
4.0,154108
4.5,123412
4.5,155998
4.4,72161
4.2,30291
4.6,404610
4.4,43088
4.6,6320
4.0,271214
4.6,14089
4.3,26452
4.3,6120
3.9,7801
4.5,57449
4.7,7566
4.3,4649
4.6,25370
4.6,10484
4.2,2537
4.3,4441
4.6,2401017
4.2,86172
4.1,661
4.6,7969
4.4,688
3.7,56664
4.4,2295
3.9,1290
4.3,15618
4.3,266434
4.3,11402
4.5,1007
4.5,401648
4.5,8193
4.5,97
4.7,1115
4.3,1853
4.4,1623
4.5,787
4.3,18
4.3,1922
4.2,175
4.2,784
4.3,1283
4.2,67
4.7,10786
4.1,623
4.3,39
4.1,293
3.8,4813
4.5,12
4.1,3003
4.3,48
4.5,16
4.1,88
4.4,49
4.3,694
4.4,634
4.3,131
4.1,56
4.6,666
4.7,25
4.2,93
3.7,121
4.7,38
4.4,39
4.7,19
4.2,91
4.6,12111
4.5,132
4.8,38
3.7,42
4.3,132
4.2,302
3.6,742
4.1,336
2.3,41
4.3,8432
4.6,42
4.5,7812
4.0,3
4.2,1661
4.6,617
4.2,9659
4.5,2576
4.3,19373
4.4,3358
3.6,145646
4.0,3
2.8,1911
3.8,28140
4.1,5485
3.8,11250
3.4,15
4.5,5093
4.3,8450
3.1,194
4.6,13492
3.3,272
3.9,2362
4.2,139432
4.9,707
3.9,1638
3.4,6512
3.7,7896
4.2,68270
3.8,21381
4.6,58575
4.4,32881
4.0,6
4.2,10225
4.2,441
4.5,455496
4.6,84
4.4,475369
4.6,358633
4.5,1094094
3.7,23347
4.1,1626
4.2,14432
4.0,36578
4.5,14253
4.6,15829
4.5,101738
4.4,372553
3.3,6716
4.2,3345
4.2,200450
4.0,42182
4.0,87
4.0,2700
3.5,2310
4.5,594406
3.9,3847
3.9,85317
4.1,265
4.4,54
4.2,1013
4.4,2311
4.3,2419
4.1,97209
4.0,4518
4.3,146
4.4,3397
4.5,3580
4.6,18
3.7,11748
3.8,1205
3.4,267
4.3,183
3.8,76
4.7,429
4.4,138872
4.4,1091
4.1,11788
4.4,23022
4.0,22
3.9,1985
4.3,3725
4.2,1357
3.3,19291
4.0,68
4.6,87766
4.1,14002
4.1,22896
3.4,107778
3.4,2218
4.1,10676
4.0,2596
3.4,71852
3.2,4908
3.8,7335
3.8,12443
3.9,2046
3.6,3227
3.8,253
3.9,1576
3.2,368
1.0,2
4.6,14
3.6,21
4.9,15
2.6,5
3.9,2962
3.5,13
3.2,768
3.3,35
3.8,21423
3.9,22382
4.6,877576
1.8,12
4.3,9
3.9,1417
4.8,5
3.7,631
4.0,1
4.1,22032
4.6,162933
4.0,127
4.8,4
4.0,9
3.5,2
3.0,2
4.6,477
1.6,39
3.8,110
1.7,10
4.6,190086
5.0,3
4.6,8
4.4,63779
4.5,1312936
3.8,25
4.0,4
4.1,10
5.0,1
5.0,18
1.0,1
4.4,783025
4.7,4328
4.6,137338
2.4,44
4.5,18
4.4,199739
4.3,206
5.0,1
4.1,6231
3.8,499
3.9,168
3.1,124
4.7,24985
4.5,12759815
3.5,7578
4.5,13479633
4.6,436615
4.5,465831
4.5,67707
4.4,4847
4.3,1133539
4.4,21762
4.2,20941
4.6,93930
4.5,5174
3.8,935
4.3,19234
4.6,7605
4.3,73821
3.6,12993
4.2,868
4.7,14051
4.3,1419
4.7,4595
4.8,3390
3.1,500
4.5,23599
4.4,276
4.5,313
4.5,314
4.7,101163
4.1,321
4.4,265
4.3,128808
4.6,1048766
3.4,116
4.7,1251479
3.6,5692
3.7,321
2.1,86
2.0,16
3.5,12
4.3,158
2.4,99
4.5,97
2.8,29
4.5,92
2.8,5
3.9,314
3.2,67
3.1,6827
2.4,551
4.6,10
2.9,23
4.0,223
3.7,770
2.3,3
2.9,118
4.6,41
4.3,21
5.0,1
4.2,382
4.6,13
4.5,8
4.2,6
4.8,11
3.5,81
4.6,166
3.5,3484
3.6,1522
5.0,5
3.0,2
2.9,66
3.7,20
4.6,14
4.2,3816
3.2,427
2.5,1283
4.4,17671
4.3,902
2.7,33
4.0,44
4.5,322
3.4,843
4.3,25
4.3,21186
4.3,386
4.0,25
4.9,9
3.4,102
4.9,38
4.3,56
4.7,11
4.8,18298
4.3,298
4.3,9
4.0,6
3.5,197
5.0,6
4.7,10
4.2,37
4.4,3375
4.2,155
5.0,9
5.0,13
2.0,9
3.7,35
3.9,65
4.5,171
3.1,6697
4.5,6156
4.7,416
4.4,552
3.8,5964
4.2,3195
4.5,115
4.5,22
4.6,281
4.2,15068
4.5,46
4.2,449
4.2,636
4.1,27
4.3,1894
5.0,7
4.6,67
4.0,238
4.4,16
4.5,182
3.6,28
4.6,14
4.0,127
4.6,33
4.5,51
4.5,64
4.8,6
5.0,4
4.4,5
4.0,5
3.5,13
5.0,6
4.0,35
4.2,5
4.0,8
3.9,46
4.5,131
3.6,215
4.2,9
3.0,6
3.0,172
4.0,3
3.4,30
4.9,37
4.0,2
4.4,152
4.1,395
4.4,969
4.0,1763
4.5,237
4.2,632
3.9,167
3.6,120852
5.0,8
4.4,3032
3.6,1185
4.7,2807
4.2,2318
4.5,289
4.7,642
4.3,488
4.2,2058
4.4,187
4.7,57
4.4,457
4.1,1238
4.5,83
4.1,331
4.0,146
4.3,10355
4.2,994
4.2,3606
4.1,131
4.2,238
5.0,8
4.0,26
4.0,38
4.5,17
4.1,1060
4.7,125
4.4,417
4.9,26
3.6,114
4.2,268
4.4,188
4.5,625
4.2,10
4.2,580
4.5,2371338
4.4,1690802
4.4,3344300
4.5,354454
4.5,1455952
3.9,282727
4.3,636995
4.4,567632
4.5,1461698
4.0,69574
4.5,32344
4.0,199808
4.4,203101
4.3,56444
2.5,12
4.4,201631
3.8,32600
4.4,93870
4.2,222664
4.1,166251
4.2,70389
3.9,172281
4.5,567984
4.1,820577
4.4,32496
4.3,2903386
4.5,85484
3.4,4490
3.4,1995
4.4,38419
4.2,42767
4.4,140658
3.5,33178
4.1,585564
4.6,33
1.7,1172
3.3,97
5.0,1
4.8,6
4.6,8
3.3,2915
4.2,410
3.5,3930
3.7,23
5.0,9
4.6,318142
4.1,5341
3.5,11
5.0,3
3.7,155
4.0,37
4.2,1111
4.5,28
3.8,1777
2.5,2
4.0,1
4.0,8
4.1,28
3.4,159
3.6,216
3.4,16
3.9,627
4.6,549
4.3,3429
4.7,1730
5.0,1
3.9,73
3.9,47
4.2,30350
4.3,55408
3.5,10
4.1,633
4.2,1611
4.4,20
4.5,13
3.8,48
3.4,45
3.9,184
4.5,3776
3.0,9
4.1,14
4.6,12
3.9,162
4.7,62
4.5,2
3.4,82
5.0,6
5.0,5
5.0,1
4.0,576
4.0,1
4.9,8
5.0,3
4.6,7
4.8,5
4.1,7
4.1,13
4.7,23
5.0,5
4.4,7
3.3,4114
4.0,403
3.5,208
2.8,89
3.6,496
3.2,190
3.6,2210
3.7,150
3.3,279
3.1,1242
4.1,435
3.1,16
3.5,268
3.6,17
5.0,7
2.3,23
3.1,36
2.9,26
3.0,2
2.9,204
3.9,13
5.0,2
3.4,79
5.0,8
4.8,17
4.2,5
5.0,4
4.3,634
4.6,5969
4.7,19
4.4,58
4.8,311
4.1,27
4.6,22165
4.3,392819
4.6,8
4.0,505
2.9,322
4.1,25
4.2,883
4.3,56
4.4,105
2.4,29
4.2,40
3.1,17
3.0,2
4.7,6547
3.4,42497
4.7,24278
4.7,3776
4.2,91
5.0,3
4.5,256
4.3,63192
3.3,7993
4.4,1309728
4.2,3946
4.2,17453
4.7,14773
4.3,2282
4.8,8369
4.2,1506
4.0,30008
4.2,11002
4.1,47576
4.6,2533
4.6,1880
3.8,7379
4.5,185382
4.4,115
4.1,148405
4.0,20977
3.9,1619
3.5,78
5.0,4
4.6,10
3.6,18
4.2,601
3.8,13388
3.4,43
3.8,35746
4.2,128
4.2,137167
3.7,7203
4.0,267636
4.4,1294
4.5,234
3.7,16073
4.2,64815
3.9,5075
4.0,125616
3.7,63986
4.2,3593
4.0,32522
3.9,1036
4.1,27130
4.3,157264
4.5,157322
4.5,76627
3.3,5290
4.4,1094
4.2,326689
4.2,6969
4.1,138050
4.1,2248
4.4,661
4.1,105766
3.9,80313
3.9,70
4.4,11442
3.8,4231
3.0,42515
3.4,59
4.3,20620
5.0,4
4.1,211
2.4,9
3.9,146
4.0,8
3.0,49
4.4,4600
3.4,9051
2.9,72
5.0,2
4.5,14692
3.7,40678
3.0,59096
4.0,127810
3.2,85
3.6,209
3.2,111
3.7,27179
4.7,15
4.4,351607
3.9,81543
4.4,87045
4.3,31970
4.9,34
2.6,366
5.0,10
4.1,13731
4.0,4
4.1,104583
3.3,3
4.2,58553
4.0,33
4.3,6669
4.4,764967
5.0,1
4.3,5339
4.4,6735
3.9,23104
4.3,13258
4.0,48731
3.8,8482
